user,item,rating,names
217,19,4.0,Tacos
217,20,5.0,Ramen Noodles
217,21,1.0,Sushi
217,22,3.0,Tortillas
217,23,5.0,Brownies
217,24,1.0,Pepperoni Pizza
217,25,4.0,Mloukhiyeh
217,26,5.0,Falafel
217,29,5.0,Ceasar Salad
217,30,1.0,Pasta Salad
217,31,4.0,Chicken Strips
217,32,4.0,French Fries
217,33,5.0,Mashed Potatoes
217,34,2.0,Riz 3a Djej
217,35,4.0,Doughnut
217,36,5.0,Pain Perdu
217,37,4.0,Cookies
217,38,5.0,Lazy Cake
217,39,5.0,Apple Pie
217,40,4.0,Macarons
217,41,5.0,Molten Chocolate Cake
217,42,5.0,Crêpes
217,43,5.0,Pancakes
217,44,1.0,Shawarma
217,45,5.0,Tiramisù
217,46,5.0,Shish Tawook
217,48,5.0,Spring Rolls
217,49,5.0,Fajitas
217,50,5.0,Lentil Soup
217,51,1.0,Fasoolia
217,52,3.0,Loubye
217,53,2.0,Omelette
217,54,4.0,Avocado Toast
217,55,1.0,Salmon Tartare
217,56,5.0,Guacamole
217,57,5.0,Garlic Bread
217,59,3.0,Roasted Cauliflower
217,60,3.0,Muffins
217,61,5.0,Custard
217,62,5.0,Banana Bread
217,63,4.0,Scrambled Eggs
218,1,3.0,Pesto Pasta
218,2,1.0,Pasta with Tomato Sauce
218,3,5.0,Hamburger
218,4,4.0,Pizza Margherita
218,5,4.0,Steak
218,6,3.0,Chicken Burger
218,7,4.0,Fish Filet
218,8,4.0,Grilled Chicken with Vegetables 
218,9,5.0,Escalope
218,10,3.0,Tuna Sandwich 
218,11,4.0,Ravioli
218,12,2.0,Quesadillas
218,13,4.0,Grilled Shrimps
218,14,2.0,Chocolate Tart
218,15,5.0,Lasagna
218,17,5.0,Croissants
218,18,4.0,Mozzarella Sticks
218,19,2.0,Tacos
218,20,2.0,Ramen Noodles
218,21,5.0,Sushi
218,22,2.0,Tortillas
218,23,3.0,Brownies
218,24,5.0,Pepperoni Pizza
218,25,3.0,Mloukhiyeh
218,26,3.0,Falafel
218,27,2.0,Paella
218,28,5.0,Risotto
218,29,4.0,Ceasar Salad
218,30,3.0,Pasta Salad
218,31,5.0,Chicken Strips
218,32,5.0,French Fries
218,33,3.0,Mashed Potatoes
218,34,4.0,Riz 3a Djej
218,35,2.0,Doughnut
218,36,3.0,Pain Perdu
218,37,3.0,Cookies
218,38,1.0,Lazy Cake
218,39,4.0,Apple Pie
218,40,3.0,Macarons
218,41,4.0,Molten Chocolate Cake
218,42,5.0,Crêpes
218,43,4.0,Pancakes
218,44,4.0,Shawarma
218,45,4.0,Tiramisù
218,46,5.0,Shish Tawook
218,47,3.0,Bruschetta 
218,48,2.0,Spring Rolls
218,49,2.0,Fajitas
218,51,3.0,Fasoolia
218,52,3.0,Loubye
218,53,2.0,Omelette
218,54,3.0,Avocado Toast
218,55,3.0,Salmon Tartare
218,56,4.0,Guacamole
218,57,2.0,Garlic Bread
218,58,3.0,Eggplant Parmigiana
218,59,3.0,Roasted Cauliflower
218,60,2.0,Muffins
218,61,2.0,Custard
218,62,5.0,Banana Bread
218,63,3.0,Scrambled Eggs
219,1,5.0,Pesto Pasta
219,2,5.0,Pasta with Tomato Sauce
219,3,5.0,Hamburger
219,4,5.0,Pizza Margherita
219,5,4.0,Steak
219,6,5.0,Chicken Burger
219,7,5.0,Fish Filet
219,8,5.0,Grilled Chicken with Vegetables 
219,9,5.0,Escalope
219,10,5.0,Tuna Sandwich 
219,11,5.0,Ravioli
219,12,5.0,Quesadillas
219,13,5.0,Grilled Shrimps
219,14,2.0,Chocolate Tart
219,15,4.0,Lasagna
219,17,3.0,Croissants
219,18,5.0,Mozzarella Sticks
219,19,2.0,Tacos
219,20,5.0,Ramen Noodles
219,21,5.0,Sushi
219,22,5.0,Tortillas
219,23,1.0,Brownies
219,24,1.0,Pepperoni Pizza
219,25,3.0,Mloukhiyeh
219,26,2.0,Falafel
219,29,4.0,Ceasar Salad
219,30,5.0,Pasta Salad
219,31,5.0,Chicken Strips
219,32,5.0,French Fries
219,33,5.0,Mashed Potatoes
219,34,5.0,Riz 3a Djej
219,35,2.0,Doughnut
219,36,5.0,Pain Perdu
219,37,5.0,Cookies
219,38,3.0,Lazy Cake
219,39,3.0,Apple Pie
219,40,3.0,Macarons
219,41,2.0,Molten Chocolate Cake
219,42,3.0,Crêpes
219,43,2.0,Pancakes
219,44,5.0,Shawarma
219,45,5.0,Tiramisù
219,46,5.0,Shish Tawook
219,47,5.0,Bruschetta 
219,48,2.0,Spring Rolls
219,49,5.0,Fajitas
219,50,5.0,Lentil Soup
219,51,3.0,Fasoolia
219,52,3.0,Loubye
219,53,2.0,Omelette
219,54,5.0,Avocado Toast
219,55,5.0,Salmon Tartare
219,56,5.0,Guacamole
219,57,5.0,Garlic Bread
219,58,5.0,Eggplant Parmigiana
219,60,2.0,Muffins
219,61,5.0,Custard
219,63,2.0,Scrambled Eggs
220,1,5.0,Pesto Pasta
220,2,4.0,Pasta with Tomato Sauce
220,3,3.0,Hamburger
220,4,5.0,Pizza Margherita
220,5,5.0,Steak
220,6,5.0,Chicken Burger
220,7,2.0,Fish Filet
220,8,3.0,Grilled Chicken with Vegetables 
220,9,2.0,Escalope
220,10,2.0,Tuna Sandwich 
220,11,5.0,Ravioli
220,12,4.0,Quesadillas
220,14,5.0,Chocolate Tart
220,15,5.0,Lasagna
220,17,5.0,Croissants
220,18,5.0,Mozzarella Sticks
220,19,5.0,Tacos
220,20,5.0,Ramen Noodles
220,21,5.0,Sushi
220,22,5.0,Tortillas
220,23,5.0,Brownies
220,24,5.0,Pepperoni Pizza
220,25,3.0,Mloukhiyeh
220,26,4.0,Falafel
220,27,5.0,Paella
220,28,5.0,Risotto
220,29,5.0,Ceasar Salad
220,30,5.0,Pasta Salad
220,31,5.0,Chicken Strips
220,32,5.0,French Fries
220,33,5.0,Mashed Potatoes
220,35,3.0,Doughnut
220,36,4.0,Pain Perdu
220,37,5.0,Cookies
220,38,5.0,Lazy Cake
220,40,2.0,Macarons
220,41,5.0,Molten Chocolate Cake
220,42,5.0,Crêpes
220,43,5.0,Pancakes
220,44,5.0,Shawarma
220,45,2.0,Tiramisù
220,46,5.0,Shish Tawook
220,47,3.0,Bruschetta 
220,48,4.0,Spring Rolls
220,49,4.0,Fajitas
220,50,5.0,Lentil Soup
220,53,5.0,Omelette
220,54,4.0,Avocado Toast
220,56,5.0,Guacamole
220,57,5.0,Garlic Bread
220,60,5.0,Muffins
220,61,5.0,Custard
220,62,5.0,Banana Bread
220,63,4.0,Scrambled Eggs
221,1,5.0,Pesto Pasta
221,2,5.0,Pasta with Tomato Sauce
221,3,5.0,Hamburger
221,4,5.0,Pizza Margherita
221,5,5.0,Steak
221,6,5.0,Chicken Burger
221,7,1.0,Fish Filet
221,8,4.0,Grilled Chicken with Vegetables 
221,9,5.0,Escalope
221,10,4.0,Tuna Sandwich 
221,12,1.0,Quesadillas
221,13,5.0,Grilled Shrimps
221,14,5.0,Chocolate Tart
221,15,5.0,Lasagna
221,17,2.0,Croissants
221,18,5.0,Mozzarella Sticks
221,19,5.0,Tacos
221,20,5.0,Ramen Noodles
221,21,5.0,Sushi
221,22,5.0,Tortillas
221,23,5.0,Brownies
221,24,5.0,Pepperoni Pizza
221,25,5.0,Mloukhiyeh
221,26,5.0,Falafel
221,30,5.0,Pasta Salad
221,31,5.0,Chicken Strips
221,32,5.0,French Fries
221,33,5.0,Mashed Potatoes
221,34,5.0,Riz 3a Djej
221,35,5.0,Doughnut
221,36,1.0,Pain Perdu
221,37,5.0,Cookies
221,38,5.0,Lazy Cake
221,39,4.0,Apple Pie
221,40,5.0,Macarons
221,41,5.0,Molten Chocolate Cake
221,42,5.0,Crêpes
221,43,5.0,Pancakes
221,44,2.0,Shawarma
221,45,5.0,Tiramisù
221,46,3.0,Shish Tawook
221,47,3.0,Bruschetta 
221,48,5.0,Spring Rolls
221,49,3.0,Fajitas
221,50,5.0,Lentil Soup
221,51,1.0,Fasoolia
221,52,1.0,Loubye
221,53,4.0,Omelette
221,54,1.0,Avocado Toast
221,56,1.0,Guacamole
221,57,5.0,Garlic Bread
221,59,2.0,Roasted Cauliflower
221,60,5.0,Muffins
221,61,5.0,Custard
221,62,5.0,Banana Bread
221,63,3.0,Scrambled Eggs
222,1,2.0,Pesto Pasta
222,2,3.0,Pasta with Tomato Sauce
222,3,4.0,Hamburger
222,4,5.0,Pizza Margherita
222,5,2.0,Steak
222,6,5.0,Chicken Burger
222,7,3.0,Fish Filet
222,8,2.0,Grilled Chicken with Vegetables 
222,9,5.0,Escalope
222,10,3.0,Tuna Sandwich 
222,11,2.0,Ravioli
222,12,4.0,Quesadillas
222,14,5.0,Chocolate Tart
222,15,5.0,Lasagna
222,16,4.0,Biryani
222,17,5.0,Croissants
222,18,5.0,Mozzarella Sticks
222,19,5.0,Tacos
222,22,5.0,Tortillas
222,23,5.0,Brownies
222,25,1.0,Mloukhiyeh
222,26,3.0,Falafel
222,29,5.0,Ceasar Salad
222,30,5.0,Pasta Salad
222,31,5.0,Chicken Strips
222,32,5.0,French Fries
222,33,3.0,Mashed Potatoes
222,35,5.0,Doughnut
222,37,5.0,Cookies
222,38,5.0,Lazy Cake
222,40,4.0,Macarons
222,41,5.0,Molten Chocolate Cake
222,42,5.0,Crêpes
222,43,2.0,Pancakes
222,44,5.0,Shawarma
222,45,5.0,Tiramisù
222,46,5.0,Shish Tawook
222,48,5.0,Spring Rolls
222,49,5.0,Fajitas
222,52,4.0,Loubye
222,53,5.0,Omelette
222,54,1.0,Avocado Toast
222,57,3.0,Garlic Bread
222,61,2.0,Custard
222,63,5.0,Scrambled Eggs
223,1,3.0,Pesto Pasta
223,2,5.0,Pasta with Tomato Sauce
223,3,2.0,Hamburger
223,4,4.0,Pizza Margherita
223,5,5.0,Steak
223,6,5.0,Chicken Burger
223,7,5.0,Fish Filet
223,8,5.0,Grilled Chicken with Vegetables 
223,9,5.0,Escalope
223,11,2.0,Ravioli
223,12,5.0,Quesadillas
223,13,5.0,Grilled Shrimps
223,14,5.0,Chocolate Tart
223,15,5.0,Lasagna
223,16,5.0,Biryani
223,17,5.0,Croissants
223,18,2.0,Mozzarella Sticks
223,19,5.0,Tacos
223,20,5.0,Ramen Noodles
223,21,1.0,Sushi
223,22,5.0,Tortillas
223,23,5.0,Brownies
223,24,3.0,Pepperoni Pizza
223,25,1.0,Mloukhiyeh
223,26,2.0,Falafel
223,27,5.0,Paella
223,28,2.0,Risotto
223,29,4.0,Ceasar Salad
223,30,4.0,Pasta Salad
223,31,5.0,Chicken Strips
223,32,5.0,French Fries
223,33,4.0,Mashed Potatoes
223,34,5.0,Riz 3a Djej
223,35,2.0,Doughnut
223,36,5.0,Pain Perdu
223,37,5.0,Cookies
223,38,5.0,Lazy Cake
223,39,2.0,Apple Pie
223,40,5.0,Macarons
223,41,5.0,Molten Chocolate Cake
223,42,5.0,Crêpes
223,43,2.0,Pancakes
223,44,3.0,Shawarma
223,45,5.0,Tiramisù
223,46,4.0,Shish Tawook
223,47,5.0,Bruschetta 
223,48,4.0,Spring Rolls
223,49,5.0,Fajitas
223,50,5.0,Lentil Soup
223,51,1.0,Fasoolia
223,52,3.0,Loubye
223,53,2.0,Omelette
223,56,3.0,Guacamole
223,57,5.0,Garlic Bread
223,58,2.0,Eggplant Parmigiana
223,59,3.0,Roasted Cauliflower
223,60,2.0,Muffins
223,61,5.0,Custard
223,63,2.0,Scrambled Eggs
224,2,5.0,Pasta with Tomato Sauce
224,4,4.0,Pizza Margherita
224,5,5.0,Steak
224,6,4.0,Chicken Burger
224,7,5.0,Fish Filet
224,8,5.0,Grilled Chicken with Vegetables 
224,9,5.0,Escalope
224,10,5.0,Tuna Sandwich 
224,13,5.0,Grilled Shrimps
224,14,5.0,Chocolate Tart
224,15,5.0,Lasagna
224,16,5.0,Biryani
224,18,5.0,Mozzarella Sticks
224,20,3.0,Ramen Noodles
224,21,2.0,Sushi
224,23,5.0,Brownies
224,30,5.0,Pasta Salad
224,33,5.0,Mashed Potatoes
224,34,4.0,Riz 3a Djej
224,35,5.0,Doughnut
224,37,5.0,Cookies
224,39,4.0,Apple Pie
224,44,5.0,Shawarma
224,46,5.0,Shish Tawook
224,48,5.0,Spring Rolls
224,49,5.0,Fajitas
224,50,4.0,Lentil Soup
224,54,4.0,Avocado Toast
224,57,5.0,Garlic Bread
224,58,4.0,Eggplant Parmigiana
224,60,5.0,Muffins
224,63,4.0,Scrambled Eggs
225,1,3.0,Pesto Pasta
225,2,3.0,Pasta with Tomato Sauce
225,3,5.0,Hamburger
225,5,5.0,Steak
225,6,5.0,Chicken Burger
225,7,3.0,Fish Filet
225,8,5.0,Grilled Chicken with Vegetables 
225,9,5.0,Escalope
225,10,3.0,Tuna Sandwich 
225,11,5.0,Ravioli
225,12,3.0,Quesadillas
225,13,5.0,Grilled Shrimps
225,16,5.0,Biryani
225,18,5.0,Mozzarella Sticks
225,19,2.0,Tacos
225,21,5.0,Sushi
225,22,3.0,Tortillas
225,24,5.0,Pepperoni Pizza
225,25,3.0,Mloukhiyeh
225,27,5.0,Paella
225,28,3.0,Risotto
225,29,5.0,Ceasar Salad
225,31,3.0,Chicken Strips
225,32,5.0,French Fries
225,33,5.0,Mashed Potatoes
225,34,4.0,Riz 3a Djej
225,35,5.0,Doughnut
225,36,5.0,Pain Perdu
225,37,5.0,Cookies
225,38,5.0,Lazy Cake
225,39,5.0,Apple Pie
225,42,5.0,Crêpes
225,43,5.0,Pancakes
225,44,5.0,Shawarma
225,45,4.0,Tiramisù
225,46,5.0,Shish Tawook
225,48,3.0,Spring Rolls
225,49,5.0,Fajitas
225,50,5.0,Lentil Soup
225,51,1.0,Fasoolia
225,52,2.0,Loubye
225,53,2.0,Omelette
225,54,3.0,Avocado Toast
225,55,5.0,Salmon Tartare
225,56,5.0,Guacamole
225,57,4.0,Garlic Bread
225,61,5.0,Custard
225,62,5.0,Banana Bread
225,63,5.0,Scrambled Eggs
226,1,4.0,Pesto Pasta
226,2,4.0,Pasta with Tomato Sauce
226,3,5.0,Hamburger
226,4,5.0,Pizza Margherita
226,5,4.0,Steak
226,6,5.0,Chicken Burger
226,7,3.0,Fish Filet
226,8,5.0,Grilled Chicken with Vegetables 
226,9,4.0,Escalope
226,10,4.0,Tuna Sandwich 
226,11,1.0,Ravioli
226,12,3.0,Quesadillas
226,13,2.0,Grilled Shrimps
226,14,4.0,Chocolate Tart
226,15,5.0,Lasagna
226,16,1.0,Biryani
226,17,4.0,Croissants
226,18,5.0,Mozzarella Sticks
226,19,4.0,Tacos
226,20,3.0,Ramen Noodles
226,21,5.0,Sushi
226,22,4.0,Tortillas
226,23,5.0,Brownies
226,24,5.0,Pepperoni Pizza
226,26,4.0,Falafel
226,27,1.0,Paella
226,28,3.0,Risotto
226,29,3.0,Ceasar Salad
226,30,3.0,Pasta Salad
226,31,4.0,Chicken Strips
226,32,4.0,French Fries
226,33,4.0,Mashed Potatoes
226,34,3.0,Riz 3a Djej
226,35,3.0,Doughnut
226,36,4.0,Pain Perdu
226,37,4.0,Cookies
226,38,5.0,Lazy Cake
226,39,3.0,Apple Pie
226,40,4.0,Macarons
226,41,4.0,Molten Chocolate Cake
226,42,5.0,Crêpes
226,43,5.0,Pancakes
226,44,5.0,Shawarma
226,45,4.0,Tiramisù
226,46,5.0,Shish Tawook
226,47,4.0,Bruschetta 
226,48,5.0,Spring Rolls
226,49,5.0,Fajitas
226,50,1.0,Lentil Soup
226,52,3.0,Loubye
226,53,3.0,Omelette
226,54,5.0,Avocado Toast
226,55,3.0,Salmon Tartare
226,57,4.0,Garlic Bread
226,59,1.0,Roasted Cauliflower
226,60,4.0,Muffins
226,61,2.0,Custard
226,62,3.0,Banana Bread
226,63,3.0,Scrambled Eggs
227,1,4.0,Pesto Pasta
227,2,4.0,Pasta with Tomato Sauce
227,3,3.0,Hamburger
227,4,5.0,Pizza Margherita
227,5,3.0,Steak
227,6,4.0,Chicken Burger
227,7,4.0,Fish Filet
227,8,5.0,Grilled Chicken with Vegetables 
227,9,4.0,Escalope
227,10,3.0,Tuna Sandwich 
227,11,3.0,Ravioli
227,12,4.0,Quesadillas
227,13,4.0,Grilled Shrimps
227,14,2.0,Chocolate Tart
227,15,5.0,Lasagna
227,16,3.0,Biryani
227,17,3.0,Croissants
227,18,4.0,Mozzarella Sticks
227,19,5.0,Tacos
227,20,5.0,Ramen Noodles
227,21,5.0,Sushi
227,22,5.0,Tortillas
227,23,1.0,Brownies
227,24,3.0,Pepperoni Pizza
227,25,3.0,Mloukhiyeh
227,26,3.0,Falafel
227,27,5.0,Paella
227,28,4.0,Risotto
227,29,3.0,Ceasar Salad
227,30,4.0,Pasta Salad
227,31,4.0,Chicken Strips
227,32,5.0,French Fries
227,33,5.0,Mashed Potatoes
227,34,5.0,Riz 3a Djej
227,35,4.0,Doughnut
227,36,4.0,Pain Perdu
227,37,4.0,Cookies
227,38,5.0,Lazy Cake
227,39,5.0,Apple Pie
227,40,2.0,Macarons
227,41,3.0,Molten Chocolate Cake
227,42,4.0,Crêpes
227,43,3.0,Pancakes
227,44,5.0,Shawarma
227,45,4.0,Tiramisù
227,46,5.0,Shish Tawook
227,47,2.0,Bruschetta 
227,48,3.0,Spring Rolls
227,49,3.0,Fajitas
227,50,5.0,Lentil Soup
227,51,4.0,Fasoolia
227,52,3.0,Loubye
227,53,5.0,Omelette
227,54,3.0,Avocado Toast
227,55,4.0,Salmon Tartare
227,56,5.0,Guacamole
227,57,2.0,Garlic Bread
227,58,1.0,Eggplant Parmigiana
227,59,3.0,Roasted Cauliflower
227,60,2.0,Muffins
227,61,5.0,Custard
227,62,5.0,Banana Bread
227,63,2.0,Scrambled Eggs
228,1,3.0,Pesto Pasta
228,2,3.0,Pasta with Tomato Sauce
228,3,4.0,Hamburger
228,4,5.0,Pizza Margherita
228,5,5.0,Steak
228,6,3.0,Chicken Burger
228,7,2.0,Fish Filet
228,8,3.0,Grilled Chicken with Vegetables 
228,9,4.0,Escalope
228,10,2.0,Tuna Sandwich 
228,11,3.0,Ravioli
228,12,5.0,Quesadillas
228,13,4.0,Grilled Shrimps
228,14,1.0,Chocolate Tart
228,15,3.0,Lasagna
228,16,5.0,Biryani
228,17,4.0,Croissants
228,18,4.0,Mozzarella Sticks
228,19,5.0,Tacos
228,20,2.0,Ramen Noodles
228,21,5.0,Sushi
228,22,3.0,Tortillas
228,23,4.0,Brownies
228,24,4.0,Pepperoni Pizza
228,25,5.0,Mloukhiyeh
228,26,5.0,Falafel
228,28,3.0,Risotto
228,29,5.0,Ceasar Salad
228,30,3.0,Pasta Salad
228,31,5.0,Chicken Strips
228,32,5.0,French Fries
228,33,5.0,Mashed Potatoes
228,34,5.0,Riz 3a Djej
228,35,2.0,Doughnut
228,36,4.0,Pain Perdu
228,37,5.0,Cookies
228,38,5.0,Lazy Cake
228,39,1.0,Apple Pie
228,40,3.0,Macarons
228,41,5.0,Molten Chocolate Cake
228,42,4.0,Crêpes
228,43,4.0,Pancakes
228,44,5.0,Shawarma
228,45,4.0,Tiramisù
228,46,3.0,Shish Tawook
228,47,3.0,Bruschetta 
228,48,4.0,Spring Rolls
228,49,5.0,Fajitas
228,50,4.0,Lentil Soup
228,51,2.0,Fasoolia
228,53,4.0,Omelette
228,54,3.0,Avocado Toast
228,55,2.0,Salmon Tartare
228,56,4.0,Guacamole
228,57,5.0,Garlic Bread
228,58,3.0,Eggplant Parmigiana
228,59,3.0,Roasted Cauliflower
228,60,2.0,Muffins
228,62,4.0,Banana Bread
228,63,3.0,Scrambled Eggs
229,1,5.0,Pesto Pasta
229,2,5.0,Pasta with Tomato Sauce
229,3,5.0,Hamburger
229,4,5.0,Pizza Margherita
229,5,5.0,Steak
229,6,4.0,Chicken Burger
229,7,4.0,Fish Filet
229,8,5.0,Grilled Chicken with Vegetables 
229,9,5.0,Escalope
229,10,5.0,Tuna Sandwich 
229,12,3.0,Quesadillas
229,13,2.0,Grilled Shrimps
229,14,5.0,Chocolate Tart
229,15,5.0,Lasagna
229,16,3.0,Biryani
229,17,5.0,Croissants
229,18,5.0,Mozzarella Sticks
229,19,4.0,Tacos
229,20,3.0,Ramen Noodles
229,21,2.0,Sushi
229,22,5.0,Tortillas
229,23,5.0,Brownies
229,24,5.0,Pepperoni Pizza
229,26,5.0,Falafel
229,27,5.0,Paella
229,28,5.0,Risotto
229,30,5.0,Pasta Salad
229,31,5.0,Chicken Strips
229,32,5.0,French Fries
229,33,5.0,Mashed Potatoes
229,35,5.0,Doughnut
229,36,4.0,Pain Perdu
229,37,5.0,Cookies
229,38,5.0,Lazy Cake
229,39,2.0,Apple Pie
229,40,5.0,Macarons
229,41,5.0,Molten Chocolate Cake
229,42,5.0,Crêpes
229,43,5.0,Pancakes
229,44,5.0,Shawarma
229,45,5.0,Tiramisù
229,46,5.0,Shish Tawook
229,48,2.0,Spring Rolls
229,49,4.0,Fajitas
229,50,5.0,Lentil Soup
229,51,2.0,Fasoolia
229,52,2.0,Loubye
229,53,5.0,Omelette
229,54,1.0,Avocado Toast
229,55,3.0,Salmon Tartare
229,56,2.0,Guacamole
229,57,5.0,Garlic Bread
229,58,3.0,Eggplant Parmigiana
229,60,5.0,Muffins
229,61,2.0,Custard
229,62,4.0,Banana Bread
229,63,5.0,Scrambled Eggs
230,1,3.0,Pesto Pasta
230,2,4.0,Pasta with Tomato Sauce
230,3,5.0,Hamburger
230,4,1.0,Pizza Margherita
230,5,5.0,Steak
230,6,3.0,Chicken Burger
230,7,4.0,Fish Filet
230,8,5.0,Grilled Chicken with Vegetables 
230,9,4.0,Escalope
230,10,3.0,Tuna Sandwich 
230,11,3.0,Ravioli
230,12,5.0,Quesadillas
230,13,4.0,Grilled Shrimps
230,14,4.0,Chocolate Tart
230,15,5.0,Lasagna
230,16,5.0,Biryani
230,17,4.0,Croissants
230,18,3.0,Mozzarella Sticks
230,19,4.0,Tacos
230,20,2.0,Ramen Noodles
230,21,5.0,Sushi
230,22,3.0,Tortillas
230,23,5.0,Brownies
230,24,5.0,Pepperoni Pizza
230,25,3.0,Mloukhiyeh
230,26,2.0,Falafel
230,28,1.0,Risotto
230,29,4.0,Ceasar Salad
230,30,2.0,Pasta Salad
230,31,2.0,Chicken Strips
230,32,5.0,French Fries
230,33,2.0,Mashed Potatoes
230,34,5.0,Riz 3a Djej
230,35,5.0,Doughnut
230,37,5.0,Cookies
230,38,3.0,Lazy Cake
230,39,5.0,Apple Pie
230,40,4.0,Macarons
230,41,3.0,Molten Chocolate Cake
230,42,5.0,Crêpes
230,43,5.0,Pancakes
230,44,5.0,Shawarma
230,45,5.0,Tiramisù
230,46,4.0,Shish Tawook
230,48,5.0,Spring Rolls
230,49,5.0,Fajitas
230,50,1.0,Lentil Soup
230,51,1.0,Fasoolia
230,52,4.0,Loubye
230,53,5.0,Omelette
230,54,5.0,Avocado Toast
230,55,2.0,Salmon Tartare
230,56,3.0,Guacamole
230,57,4.0,Garlic Bread
230,58,3.0,Eggplant Parmigiana
230,59,2.0,Roasted Cauliflower
230,60,3.0,Muffins
230,61,3.0,Custard
230,62,3.0,Banana Bread
230,63,3.0,Scrambled Eggs
231,1,3.0,Pesto Pasta
231,3,5.0,Hamburger
231,4,5.0,Pizza Margherita
231,5,4.0,Steak
231,6,4.0,Chicken Burger
231,8,3.0,Grilled Chicken with Vegetables 
231,9,5.0,Escalope
231,10,1.0,Tuna Sandwich 
231,11,4.0,Ravioli
231,14,4.0,Chocolate Tart
231,15,4.0,Lasagna
231,16,3.0,Biryani
231,17,2.0,Croissants
231,18,4.0,Mozzarella Sticks
231,19,4.0,Tacos
231,20,3.0,Ramen Noodles
231,22,3.0,Tortillas
231,23,2.0,Brownies
231,24,2.0,Pepperoni Pizza
231,25,4.0,Mloukhiyeh
231,26,4.0,Falafel
231,29,4.0,Ceasar Salad
231,30,2.0,Pasta Salad
231,31,4.0,Chicken Strips
231,32,5.0,French Fries
231,33,3.0,Mashed Potatoes
231,34,2.0,Riz 3a Djej
231,35,5.0,Doughnut
231,37,2.0,Cookies
231,38,4.0,Lazy Cake
231,39,4.0,Apple Pie
231,40,2.0,Macarons
231,41,3.0,Molten Chocolate Cake
231,42,3.0,Crêpes
231,43,1.0,Pancakes
231,44,4.0,Shawarma
231,46,4.0,Shish Tawook
231,49,4.0,Fajitas
231,50,3.0,Lentil Soup
231,51,3.0,Fasoolia
231,52,2.0,Loubye
231,53,3.0,Omelette
231,57,3.0,Garlic Bread
231,58,1.0,Eggplant Parmigiana
231,60,2.0,Muffins
231,61,2.0,Custard
231,63,2.0,Scrambled Eggs
232,1,5.0,Pesto Pasta
232,2,2.0,Pasta with Tomato Sauce
232,3,4.0,Hamburger
232,4,4.0,Pizza Margherita
232,5,5.0,Steak
232,6,5.0,Chicken Burger
232,7,5.0,Fish Filet
232,8,4.0,Grilled Chicken with Vegetables 
232,9,4.0,Escalope
232,10,3.0,Tuna Sandwich 
232,11,5.0,Ravioli
232,12,4.0,Quesadillas
232,13,5.0,Grilled Shrimps
232,14,4.0,Chocolate Tart
232,15,5.0,Lasagna
232,16,5.0,Biryani
232,17,5.0,Croissants
232,18,5.0,Mozzarella Sticks
232,19,4.0,Tacos
232,20,3.0,Ramen Noodles
232,21,5.0,Sushi
232,22,3.0,Tortillas
232,23,4.0,Brownies
232,24,2.0,Pepperoni Pizza
232,25,5.0,Mloukhiyeh
232,26,5.0,Falafel
232,27,3.0,Paella
232,28,4.0,Risotto
232,29,5.0,Ceasar Salad
232,30,3.0,Pasta Salad
232,31,4.0,Chicken Strips
232,32,5.0,French Fries
232,33,4.0,Mashed Potatoes
232,34,4.0,Riz 3a Djej
232,35,4.0,Doughnut
232,37,5.0,Cookies
232,38,4.0,Lazy Cake
232,39,3.0,Apple Pie
232,40,3.0,Macarons
232,41,5.0,Molten Chocolate Cake
232,42,5.0,Crêpes
232,43,4.0,Pancakes
232,44,5.0,Shawarma
232,45,5.0,Tiramisù
232,46,5.0,Shish Tawook
232,47,3.0,Bruschetta 
232,48,5.0,Spring Rolls
232,49,4.0,Fajitas
232,50,5.0,Lentil Soup
232,51,3.0,Fasoolia
232,52,3.0,Loubye
232,53,4.0,Omelette
232,54,1.0,Avocado Toast
232,55,4.0,Salmon Tartare
232,56,4.0,Guacamole
232,57,5.0,Garlic Bread
232,58,3.0,Eggplant Parmigiana
232,59,2.0,Roasted Cauliflower
232,60,4.0,Muffins
232,61,3.0,Custard
232,62,5.0,Banana Bread
232,63,2.0,Scrambled Eggs
233,1,5.0,Pesto Pasta
233,2,4.0,Pasta with Tomato Sauce
233,3,4.0,Hamburger
233,4,4.0,Pizza Margherita
233,5,4.0,Steak
233,6,2.0,Chicken Burger
233,7,3.0,Fish Filet
233,8,5.0,Grilled Chicken with Vegetables 
233,9,2.0,Escalope
233,10,3.0,Tuna Sandwich 
233,11,4.0,Ravioli
233,12,2.0,Quesadillas
233,13,4.0,Grilled Shrimps
233,14,1.0,Chocolate Tart
233,15,5.0,Lasagna
233,16,3.0,Biryani
233,17,4.0,Croissants
233,18,2.0,Mozzarella Sticks
233,19,3.0,Tacos
233,20,2.0,Ramen Noodles
233,21,3.0,Sushi
233,22,3.0,Tortillas
233,23,4.0,Brownies
233,24,4.0,Pepperoni Pizza
233,26,2.0,Falafel
233,27,3.0,Paella
233,28,3.0,Risotto
233,29,2.0,Ceasar Salad
233,30,3.0,Pasta Salad
233,31,3.0,Chicken Strips
233,32,4.0,French Fries
233,33,5.0,Mashed Potatoes
233,34,3.0,Riz 3a Djej
233,35,3.0,Doughnut
233,36,3.0,Pain Perdu
233,37,5.0,Cookies
233,38,2.0,Lazy Cake
233,39,3.0,Apple Pie
233,40,3.0,Macarons
